"","Entity","Year","Disasters","Deaths"
"2637","Burkina Faso",1960,"Fog",0
"2638","Burkina Faso",1960,"Wildfires",0
"2639","Burkina Faso",1960,"ExtremeTemperature",0
"2640","Burkina Faso",1960,"GlacialLakeOutbursts",0
"2641","Burkina Faso",1970,"Drought",0
"2642","Burkina Faso",1970,"Earthquakes",0
"2643","Burkina Faso",1970,"VolcanicActivities",0
"2644","Burkina Faso",1970,"Floods",0
"2645","Burkina Faso",1970,"MassMovements",0
"2646","Burkina Faso",1970,"Storms",0
"2647","Burkina Faso",1970,"Landslides",0
"2648","Burkina Faso",1970,"Fog",0
"2649","Burkina Faso",1970,"Wildfires",0
"2650","Burkina Faso",1970,"ExtremeTemperature",0
"2651","Burkina Faso",1970,"GlacialLakeOutbursts",0
"2652","Burkina Faso",1980,"Drought",0
"2653","Burkina Faso",1980,"Earthquakes",0
"2654","Burkina Faso",1980,"VolcanicActivities",0
"2655","Burkina Faso",1980,"Floods",1.6
"2656","Burkina Faso",1980,"MassMovements",0
"2657","Burkina Faso",1980,"Storms",0
"2658","Burkina Faso",1980,"Landslides",0
"2659","Burkina Faso",1980,"Fog",0
"2660","Burkina Faso",1980,"Wildfires",0
"2661","Burkina Faso",1980,"ExtremeTemperature",0
"2662","Burkina Faso",1980,"GlacialLakeOutbursts",0
"2663","Burkina Faso",1990,"Drought",0
"2664","Burkina Faso",1990,"Earthquakes",0
"2665","Burkina Faso",1990,"VolcanicActivities",0
"2666","Burkina Faso",1990,"Floods",2.8
"2667","Burkina Faso",1990,"MassMovements",0
"2668","Burkina Faso",1990,"Storms",0
"2669","Burkina Faso",1990,"Landslides",0
"2670","Burkina Faso",1990,"Fog",0
"2671","Burkina Faso",1990,"Wildfires",0
"2672","Burkina Faso",1990,"ExtremeTemperature",0
"2673","Burkina Faso",1990,"GlacialLakeOutbursts",0
"2674","Burkina Faso",2000,"Drought",0
"2675","Burkina Faso",2000,"Earthquakes",0
"2676","Burkina Faso",2000,"VolcanicActivities",0
"2677","Burkina Faso",2000,"Floods",6.7
"2678","Burkina Faso",2000,"MassMovements",0
"2679","Burkina Faso",2000,"Storms",0
"2680","Burkina Faso",2000,"Landslides",0
"2681","Burkina Faso",2000,"Fog",0
"2682","Burkina Faso",2000,"Wildfires",0
"2683","Burkina Faso",2000,"ExtremeTemperature",0
"2684","Burkina Faso",2000,"GlacialLakeOutbursts",0
"2685","Burkina Faso",2010,"Drought",0
"2686","Burkina Faso",2010,"Earthquakes",0
"2687","Burkina Faso",2010,"VolcanicActivities",0
"2688","Burkina Faso",2010,"Floods",6.1
"2689","Burkina Faso",2010,"MassMovements",0
"2690","Burkina Faso",2010,"Storms",0
"2691","Burkina Faso",2010,"Landslides",0
"2692","Burkina Faso",2010,"Fog",0
"2693","Burkina Faso",2010,"Wildfires",0
"2694","Burkina Faso",2010,"ExtremeTemperature",0
"2695","Burkina Faso",2010,"GlacialLakeOutbursts",0
"2696","Burundi",1980,"Drought",0
"2697","Burundi",1980,"Earthquakes",0
"2698","Burundi",1980,"VolcanicActivities",0
"2699","Burundi",1980,"Floods",1.2
"2700","Burundi",1980,"MassMovements",0
"2701","Burundi",1980,"Storms",0
"2702","Burundi",1980,"Landslides",0
"2703","Burundi",1980,"Fog",0
"2704","Burundi",1980,"Wildfires",0
"2705","Burundi",1980,"ExtremeTemperature",0
"2706","Burundi",1980,"GlacialLakeOutbursts",0
"2707","Burundi",1990,"Drought",0.6
"2708","Burundi",1990,"Earthquakes",0
"2709","Burundi",1990,"VolcanicActivities",0
"2710","Burundi",1990,"Floods",0
"2711","Burundi",1990,"MassMovements",0
"2712","Burundi",1990,"Storms",0
"2713","Burundi",1990,"Landslides",0
"2714","Burundi",1990,"Fog",0
"2715","Burundi",1990,"Wildfires",0
"2716","Burundi",1990,"ExtremeTemperature",0
"2717","Burundi",1990,"GlacialLakeOutbursts",0
"2718","Burundi",2000,"Drought",12
"2719","Burundi",2000,"Earthquakes",0.3
"2720","Burundi",2000,"VolcanicActivities",0
"2721","Burundi",2000,"Floods",3.6
"2722","Burundi",2000,"MassMovements",0
"2723","Burundi",2000,"Storms",0
"2724","Burundi",2000,"Landslides",0
"2725","Burundi",2000,"Fog",0
"2726","Burundi",2000,"Wildfires",0
"2727","Burundi",2000,"ExtremeTemperature",0
"2728","Burundi",2000,"GlacialLakeOutbursts",0
"2729","Burundi",2010,"Drought",0
"2730","Burundi",2010,"Earthquakes",0
"2731","Burundi",2010,"VolcanicActivities",0
"2732","Burundi",2010,"Floods",17.2
"2733","Burundi",2010,"MassMovements",0
"2734","Burundi",2010,"Storms",2.1
"2735","Burundi",2010,"Landslides",5.4
"2736","Burundi",2010,"Fog",0
"2737","Burundi",2010,"Wildfires",0
"2738","Burundi",2010,"ExtremeTemperature",0
"2739","Burundi",2010,"GlacialLakeOutbursts",0
"2740","Cambodia",1980,"Drought",0
"2741","Cambodia",1980,"Earthquakes",0
"2742","Cambodia",1980,"VolcanicActivities",0
"2743","Cambodia",1980,"Floods",0
"2744","Cambodia",1980,"MassMovements",0
"2745","Cambodia",1980,"Storms",0
"2746","Cambodia",1980,"Landslides",0
"2747","Cambodia",1980,"Fog",0
"2748","Cambodia",1980,"Wildfires",0
"2749","Cambodia",1980,"ExtremeTemperature",0
"2750","Cambodia",1980,"GlacialLakeOutbursts",0
"2751","Cambodia",1990,"Drought",0
"2752","Cambodia",1990,"Earthquakes",0
"2753","Cambodia",1990,"VolcanicActivities",0
"2754","Cambodia",1990,"Floods",67.2
"2755","Cambodia",1990,"MassMovements",0
"2756","Cambodia",1990,"Storms",2.5
"2757","Cambodia",1990,"Landslides",0
"2758","Cambodia",1990,"Fog",0
"2759","Cambodia",1990,"Wildfires",0
"2760","Cambodia",1990,"ExtremeTemperature",0
"2761","Cambodia",1990,"GlacialLakeOutbursts",0
"2762","Cambodia",2000,"Drought",0
"2763","Cambodia",2000,"Earthquakes",0
"2764","Cambodia",2000,"VolcanicActivities",0
"2765","Cambodia",2000,"Floods",45.5
"2766","Cambodia",2000,"MassMovements",0
"2767","Cambodia",2000,"Storms",1.9
"2768","Cambodia",2000,"Landslides",0
"2769","Cambodia",2000,"Fog",0
"2770","Cambodia",2000,"Wildfires",0
"2771","Cambodia",2000,"ExtremeTemperature",0
"2772","Cambodia",2000,"GlacialLakeOutbursts",0
"2773","Cambodia",2010,"Drought",0
"2774","Cambodia",2010,"Earthquakes",0
"2775","Cambodia",2010,"VolcanicActivities",0
"2776","Cambodia",2010,"Floods",52.6
"2777","Cambodia",2010,"MassMovements",0
"2778","Cambodia",2010,"Storms",0
"2779","Cambodia",2010,"Landslides",0
"2780","Cambodia",2010,"Fog",0
"2781","Cambodia",2010,"Wildfires",0
"2782","Cambodia",2010,"ExtremeTemperature",0
"2783","Cambodia",2010,"GlacialLakeOutbursts",0
"2784","Cameroon",1970,"Drought",0
"2785","Cameroon",1970,"Earthquakes",0
"2786","Cameroon",1970,"VolcanicActivities",0
"2787","Cameroon",1970,"Floods",0
"2788","Cameroon",1970,"MassMovements",0
"2789","Cameroon",1970,"Storms",0
"2790","Cameroon",1970,"Landslides",0
"2791","Cameroon",1970,"Fog",0
"2792","Cameroon",1970,"Wildfires",0
"2793","Cameroon",1970,"ExtremeTemperature",0
"2794","Cameroon",1970,"GlacialLakeOutbursts",0
"2795","Cameroon",1980,"Drought",0
"2796","Cameroon",1980,"Earthquakes",0
"2797","Cameroon",1980,"VolcanicActivities",178.3
"2798","Cameroon",1980,"Floods",0.2
"2799","Cameroon",1980,"MassMovements",0
"2800","Cameroon",1980,"Storms",0
"2801","Cameroon",1980,"Landslides",0
"2802","Cameroon",1980,"Fog",0
"2803","Cameroon",1980,"Wildfires",0
"2804","Cameroon",1980,"ExtremeTemperature",0
"2805","Cameroon",1980,"GlacialLakeOutbursts",0
"2806","Cameroon",1990,"Drought",0
"2807","Cameroon",1990,"Earthquakes",0
"2808","Cameroon",1990,"VolcanicActivities",0
"2809","Cameroon",1990,"Floods",3.2
"2810","Cameroon",1990,"MassMovements",0
"2811","Cameroon",1990,"Storms",0
"2812","Cameroon",1990,"Landslides",0
"2813","Cameroon",1990,"Fog",0
"2814","Cameroon",1990,"Wildfires",0
"2815","Cameroon",1990,"ExtremeTemperature",0
"2816","Cameroon",1990,"GlacialLakeOutbursts",0
"2817","Cameroon",2000,"Drought",0
"2818","Cameroon",2000,"Earthquakes",0
"2819","Cameroon",2000,"VolcanicActivities",0
"2820","Cameroon",2000,"Floods",5.2
"2821","Cameroon",2000,"MassMovements",0
"2822","Cameroon",2000,"Storms",0
"2823","Cameroon",2000,"Landslides",2
"2824","Cameroon",2000,"Fog",0
"2825","Cameroon",2000,"Wildfires",0
"2826","Cameroon",2000,"ExtremeTemperature",0
"2827","Cameroon",2000,"GlacialLakeOutbursts",0
"2828","Cameroon",2010,"Drought",0
"2829","Cameroon",2010,"Earthquakes",0
"2830","Cameroon",2010,"VolcanicActivities",0
"2831","Cameroon",2010,"Floods",4.5
"2832","Cameroon",2010,"MassMovements",0
"2833","Cameroon",2010,"Storms",0
"2834","Cameroon",2010,"Landslides",5.4
"2835","Cameroon",2010,"Fog",0
"2836","Cameroon",2010,"Wildfires",0
"2837","Cameroon",2010,"ExtremeTemperature",0
"2838","Cameroon",2010,"GlacialLakeOutbursts",0
"2839","Canada",1900,"Drought",0
"2840","Canada",1900,"Earthquakes",0
"2841","Canada",1900,"VolcanicActivities",0
"2842","Canada",1900,"Floods",0
"2843","Canada",1900,"MassMovements",12.7
"2844","Canada",1900,"Storms",0
"2845","Canada",1900,"Landslides",0
"2846","Canada",1900,"Fog",0
"2847","Canada",1900,"Wildfires",0
"2848","Canada",1900,"ExtremeTemperature",0
"2849","Canada",1900,"GlacialLakeOutbursts",0
"2850","Canada",1910,"Drought",0
"2851","Canada",1910,"Earthquakes",0
"2852","Canada",1910,"VolcanicActivities",0
"2853","Canada",1910,"Floods",0
"2854","Canada",1910,"MassMovements",0
"2855","Canada",1910,"Storms",2.8
"2856","Canada",1910,"Landslides",11.8
"2857","Canada",1910,"Fog",0
"2858","Canada",1910,"Wildfires",7.3
"2859","Canada",1910,"ExtremeTemperature",0
"2860","Canada",1910,"GlacialLakeOutbursts",0
"2861","Canada",1920,"Drought",0
"2862","Canada",1920,"Earthquakes",2.7
"2863","Canada",1920,"VolcanicActivities",0
"2864","Canada",1920,"Floods",0
"2865","Canada",1920,"MassMovements",0
"2866","Canada",1920,"Storms",0
"2867","Canada",1920,"Landslides",0
"2868","Canada",1920,"Fog",0
"2869","Canada",1920,"Wildfires",4.3
"2870","Canada",1920,"ExtremeTemperature",0
"2871","Canada",1920,"GlacialLakeOutbursts",0
"2872","Canada",1930,"Drought",0
"2873","Canada",1930,"Earthquakes",0
"2874","Canada",1930,"VolcanicActivities",0
"2875","Canada",1930,"Floods",0
"2876","Canada",1930,"MassMovements",0
"2877","Canada",1930,"Storms",0
"2878","Canada",1930,"Landslides",0
"2879","Canada",1930,"Fog",0
"2880","Canada",1930,"Wildfires",0
"2881","Canada",1930,"ExtremeTemperature",50
"2882","Canada",1930,"GlacialLakeOutbursts",0
"2883","Canada",1940,"Drought",0
"2884","Canada",1940,"Earthquakes",0
"2885","Canada",1940,"VolcanicActivities",0
"2886","Canada",1940,"Floods",0
"2887","Canada",1940,"MassMovements",0
"2888","Canada",1940,"Storms",1.7
"2889","Canada",1940,"Landslides",0
"2890","Canada",1940,"Fog",0
"2891","Canada",1940,"Wildfires",0
"2892","Canada",1940,"ExtremeTemperature",0
"2893","Canada",1940,"GlacialLakeOutbursts",0
"2894","Canada",1950,"Drought",0
"2895","Canada",1950,"Earthquakes",0
"2896","Canada",1950,"VolcanicActivities",0
"2897","Canada",1950,"Floods",0.1
"2898","Canada",1950,"MassMovements",0.3
"2899","Canada",1950,"Storms",8.9
"2900","Canada",1950,"Landslides",0
"2901","Canada",1950,"Fog",0
"2902","Canada",1950,"Wildfires",0
"2903","Canada",1950,"ExtremeTemperature",0
"2904","Canada",1950,"GlacialLakeOutbursts",0
"2905","Canada",1960,"Drought",0
"2906","Canada",1960,"Earthquakes",0
"2907","Canada",1960,"VolcanicActivities",0
"2908","Canada",1960,"Floods",0
"2909","Canada",1960,"MassMovements",0
"2910","Canada",1960,"Storms",3.3
"2911","Canada",1960,"Landslides",2.6
"2912","Canada",1960,"Fog",0
"2913","Canada",1960,"Wildfires",0
"2914","Canada",1960,"ExtremeTemperature",0
"2915","Canada",1960,"GlacialLakeOutbursts",0
"2916","Canada",1970,"Drought",0
"2917","Canada",1970,"Earthquakes",0
"2918","Canada",1970,"VolcanicActivities",0
"2919","Canada",1970,"Floods",0
"2920","Canada",1970,"MassMovements",3.1
"2921","Canada",1970,"Storms",2.4
"2922","Canada",1970,"Landslides",0
"2923","Canada",1970,"Fog",0
"2924","Canada",1970,"Wildfires",0
"2925","Canada",1970,"ExtremeTemperature",0
"2926","Canada",1970,"GlacialLakeOutbursts",0
"2927","Canada",1980,"Drought",0
"2928","Canada",1980,"Earthquakes",0
"2929","Canada",1980,"VolcanicActivities",0
"2930","Canada",1980,"Floods",0.3
"2931","Canada",1980,"MassMovements",0
"2932","Canada",1980,"Storms",3.8
"2933","Canada",1980,"Landslides",0
"2934","Canada",1980,"Fog",0
"2935","Canada",1980,"Wildfires",0.1
"2936","Canada",1980,"ExtremeTemperature",0
"2937","Canada",1980,"GlacialLakeOutbursts",0
"2938","Canada",1990,"Drought",0
"2939","Canada",1990,"Earthquakes",0
"2940","Canada",1990,"VolcanicActivities",0
"2941","Canada",1990,"Floods",2.5
"2942","Canada",1990,"MassMovements",0
"2943","Canada",1990,"Storms",3.8
"2944","Canada",1990,"Landslides",0
"2945","Canada",1990,"Fog",0
"2946","Canada",1990,"Wildfires",0
"2947","Canada",1990,"ExtremeTemperature",0
"2948","Canada",1990,"GlacialLakeOutbursts",0
"2949","Canada",2000,"Drought",0
"2950","Canada",2000,"Earthquakes",0
"2951","Canada",2000,"VolcanicActivities",0
"2952","Canada",2000,"Floods",0.9
"2953","Canada",2000,"MassMovements",0
"2954","Canada",2000,"Storms",3.2
"2955","Canada",2000,"Landslides",0
"2956","Canada",2000,"Fog",0
"2957","Canada",2000,"Wildfires",0.1
"2958","Canada",2000,"ExtremeTemperature",0
"2959","Canada",2000,"GlacialLakeOutbursts",0
"2960","Canada",2010,"Drought",0
"2961","Canada",2010,"Earthquakes",0
"2962","Canada",2010,"VolcanicActivities",0
"2963","Canada",2010,"Floods",1.2
"2964","Canada",2010,"MassMovements",0
"2965","Canada",2010,"Storms",0.3
"2966","Canada",2010,"Landslides",0
"2967","Canada",2010,"Fog",0
"2968","Canada",2010,"Wildfires",0.1
"2969","Canada",2010,"ExtremeTemperature",8
"2970","Canada",2010,"GlacialLakeOutbursts",0
"2971","Cape Verde",1900,"Drought",1100
"2972","Cape Verde",1900,"Earthquakes",0
"2973","Cape Verde",1900,"VolcanicActivities",0
"2974","Cape Verde",1900,"Floods",0
"2975","Cape Verde",1900,"MassMovements",0
"2976","Cape Verde",1900,"Storms",0
"2977","Cape Verde",1900,"Landslides",0
"2978","Cape Verde",1900,"Fog",0
"2979","Cape Verde",1900,"Wildfires",0
"2980","Cape Verde",1900,"ExtremeTemperature",0
"2981","Cape Verde",1900,"GlacialLakeOutbursts",0
"2982","Cape Verde",1910,"Drought",0
"2983","Cape Verde",1910,"Earthquakes",0
"2984","Cape Verde",1910,"VolcanicActivities",0
"2985","Cape Verde",1910,"Floods",0
"2986","Cape Verde",1910,"MassMovements",0
"2987","Cape Verde",1910,"Storms",0
"2988","Cape Verde",1910,"Landslides",0
"2989","Cape Verde",1910,"Fog",0
"2990","Cape Verde",1910,"Wildfires",0
"2991","Cape Verde",1910,"ExtremeTemperature",0
"2992","Cape Verde",1910,"GlacialLakeOutbursts",0
"2993","Cape Verde",1920,"Drought",2400
"2994","Cape Verde",1920,"Earthquakes",0
"2995","Cape Verde",1920,"VolcanicActivities",0
"2996","Cape Verde",1920,"Floods",0
"2997","Cape Verde",1920,"MassMovements",0
"2998","Cape Verde",1920,"Storms",0
"2999","Cape Verde",1920,"Landslides",0
"3000","Cape Verde",1920,"Fog",0
"3001","Cape Verde",1920,"Wildfires",0
"3002","Cape Verde",1920,"ExtremeTemperature",0
"3003","Cape Verde",1920,"GlacialLakeOutbursts",0
"3004","Cape Verde",1930,"Drought",0
"3005","Cape Verde",1930,"Earthquakes",0
"3006","Cape Verde",1930,"VolcanicActivities",0
"3007","Cape Verde",1930,"Floods",0
"3008","Cape Verde",1930,"MassMovements",0
"3009","Cape Verde",1930,"Storms",0
"3010","Cape Verde",1930,"Landslides",0
"3011","Cape Verde",1930,"Fog",0
"3012","Cape Verde",1930,"Wildfires",0
"3013","Cape Verde",1930,"ExtremeTemperature",0
"3014","Cape Verde",1930,"GlacialLakeOutbursts",0
"3015","Cape Verde",1940,"Drought",5000
"3016","Cape Verde",1940,"Earthquakes",0
"3017","Cape Verde",1940,"VolcanicActivities",0
"3018","Cape Verde",1940,"Floods",0
"3019","Cape Verde",1940,"MassMovements",0
"3020","Cape Verde",1940,"Storms",0
"3021","Cape Verde",1940,"Landslides",0
"3022","Cape Verde",1940,"Fog",0
"3023","Cape Verde",1940,"Wildfires",0
"3024","Cape Verde",1940,"ExtremeTemperature",0
"3025","Cape Verde",1940,"GlacialLakeOutbursts",0
"3026","Cape Verde",1950,"Drought",0
"3027","Cape Verde",1950,"Earthquakes",0
